Price,Close,High,Low,Open,Volume
2004-05-28,0.42267701029777527,0.4258403343553802,0.418761281203851,0.42297903823410254,145717600
2004-06-01,0.42267701029777527,0.4247858762430685,0.4158991303339604,0.4186102923753524,182134400
2004-06-02,0.4356323182582855,0.43939788886179454,0.4187613622895149,0.42222583506600253,318712800
2004-06-03,0.4277990758419037,0.4366866515598394,0.4261423215962332,0.4326191039369904,250930400
2004-06-04,0.4335233271121979,0.44060235445704665,0.42945572968476303,0.4302090145383827,399112000
2004-06-07,0.44903799891471863,0.45159902766991183,0.4339748097210571,0.43743925776071146,295876000
2004-06-08,0.4571722447872162,0.4585278259388553,0.4493399310941878,0.4517499201806596,415620800
2004-06-09,0.4549131691455841,0.4625953474709644,0.4518999793762162,0.45325556030317854,349204800
2004-06-10,0.4630475640296936,0.4665120115406228,0.4549132721567524,0.4549132721567524,257577600
2004-06-14,0.4537077844142914,0.4621432487672494,0.4443689009956135,0.46169113699972086,243986400
2004-06-15,0.4622941315174103,0.46907203552490745,0.45581654590045345,0.4600342771090355,444634400
2004-06-16,0.4931740462779999,0.501910684761066,0.45988429712062295,0.4618421745767445,909641600
2004-06-17,0.49422839283943176,0.4990484210621525,0.48519063251958316,0.4904628227806592,551320000
2004-06-18,0.4957347512245178,0.5032659376438767,0.48850383282105087,0.491968278126982,406252000
2004-06-21,0.48699742555618286,0.5046216354558629,0.4838341522422819,0.4988981893049061,390213600
2004-06-22,0.497090607881546,0.49844613872679455,0.4863952382275985,0.4865462270676683,360511200
2004-06-23,0.5076349973678589,0.5095928748620666,0.4954330563322448,0.4970906656087995,390868800
2004-06-24,0.4998016953468323,0.5076349135274937,0.4967894103138939,0.5047727625785858,252515200
2004-06-25,0.5076349973678589,0.5076349973678589,0.4970906656087995,0.4981450736450355,323428000
2004-06-28,0.4894081652164459,0.5150157205683528,0.485190434837754,0.514864731793978,521096800
2004-06-29,0.48955854773521423,0.4969395537467046,0.47313973114758334,0.4830817652394639,590553600
2004-06-30,0.4901607632637024,0.496638349163684,0.4803697196172394,0.4904627408850642,373044000
2004-07-01,0.486546128988266,0.4892572906909072,0.4805207050929577,0.4835329896663588,341941600
2004-07-02,0.4681686758995056,0.469675245695701,0.44783330208654254,0.4591309163401706,910683200
2004-07-06,0.46621087193489075,0.47328990080743377,0.4639510168863424,0.4710309005076022,348980800
2004-07-07,0.4577752351760864,0.4723863042527872,0.45385862718887465,0.46470412734782185,397992000
2004-07-08,0.45400893688201904,0.46214322765525084,0.4511467356695418,0.453858752519484,233380000
2004-07-09,0.4523521065711975,0.4594319882976189,0.4523521065711975,0.4559675418376311,208863200
2004-07-12,0.4389456808567047,0.4525031499360444,0.43578235687971795,0.4522011722867432,511621600
2004-07-13,0.44015106558799744,0.4458745625578964,0.4371379260478591,0.4406023728318948,316176000
2004-07-14,0.4455733299255371,0.4514486696805257,0.4329201366068581,0.434727879307586,835800000
2004-07-15,0.4960360527038574,0.5065803811767826,0.4836839814089332,0.49196845537672473,1767724000
2004-07-16,0.4850395619869232,0.4958850636054629,0.4838341654694439,0.49407732078451316,488381600
2004-07-19,0.4815751016139984,0.485340721209778,0.4769052586784253,0.48217739762085937,533170400
2004-07-20,0.4850395619869232,0.4850395619869232,0.47524851835472604,0.4812739925623976,323747200
2004-07-21,0.4763031303882599,0.49272189928315163,0.47208534735808766,0.48835403242181286,301257600
2004-07-22,0.47720664739608765,0.4779599326287347,0.46786771051201986,0.4707299128317147,334118400
2004-07-23,0.4624442458152771,0.47826071031239925,0.4591307887153927,0.47494730349182923,273571200
2004-07-26,0.4708799421787262,0.4737420935820989,0.46364987371140626,0.4647043320202606,393932000
2004-07-27,0.4885041117668152,0.493324140196223,0.4755497919968091,0.47901423928100995,425006400
2004-07-28,0.4860939383506775,0.48820280368992774,0.4693740044217833,0.4866962342736892,285051200
2004-07-29,0.4916673004627228,0.49437846200512037,0.48398512302006624,0.4891062729725784,222157600
2004-07-30,0.4871484637260437,0.49709054718367435,0.4820273130638333,0.4918183574205029,243023200
2004-08-02,0.47570064663887024,0.48503952764770897,0.4689218880765053,0.4696751728577825,365092000
2004-08-03,0.47133198380470276,0.4778096209910808,0.46922311778040576,0.47374202302799695,211629600
2004-08-04,0.4788639545440674,0.483834166304791,0.4695242181094304,0.4698253409823614,276488800
2004-08-05,0.47283849120140076,0.48654609194993026,0.4707296256801408,0.4791650877651805,244501600
2004-08-06,0.44858667254447937,0.4684698881495017,0.44738122541615777,0.4654576027311545,492290400
2004-08-09,0.45641908049583435,0.4586789360855665,0.44903802188264813,0.4496411729451326,290847200
2004-08-10,0.4747963547706604,0.47509752792136684,0.45717214444936893,0.45777529521996574,351036000
2004-08-11,0.4671141803264618,0.46892192315465925,0.4558165669797553,0.4684697611906502,322392000
2004-08-12,0.4574732184410095,0.46470408757414183,0.45611763788071374,0.458678614693097,226200800
2004-08-13,0.46455326676368713,0.4711809876533178,0.4579254955947253,0.46093863535920193,328048000
2004-08-16,0.46364977955818176,0.4778095951223135,0.4615409136480595,0.46696323764041175,435674400
2004-08-17,0.46500545740127563,0.4689220671338562,0.45717228821545436,0.4606367358451927,323019200
2004-08-18,0.47811079025268555,0.479767544683747,0.45928112829441625,0.4595823015226053,364655200
2004-08-19,0.46259555220603943,0.47991864825360686,0.457323360234333,0.4746464562819004,388920000
2004-08-20,0.46395084261894226,0.46681299276174776,0.45928094989845686,0.46259526194261064,316780800
2004-08-23,0.4681686758995056,0.47103082666870943,0.4609386090341571,0.46485436312999534,254660000
2004-08-24,0.48127394914627075,0.48127394914627075,0.46982529778786636,0.47087975567908535,374136000
2004-08-25,0.4978439211845398,0.49934963648616887,0.4779598009894904,0.4800686672163655,505618400
2004-08-26,0.5220959782600403,0.529928293297314,0.49317409308516935,0.4976929490962042,955858400
2004-08-27,0.5174259543418884,0.5236015634689462,0.512153764236821,0.522396971253405,388813600
2004-08-30,0.5139615535736084,0.5229993144395664,0.5115515141769543,0.5121538103389413,218142400
2004-08-31,0.5195349454879761,0.5264638412234526,0.5121538876185948,0.5132083460053678,376560800
2004-09-01,0.5401713848114014,0.5421300664947846,0.5150159307673465,0.5166726850580632,515726400
2004-09-02,0.5371589660644531,0.5394180161305808,0.5246559057919374,0.5347489774650843,406324800
2004-09-03,0.5306814908981323,0.5410756876183577,0.5273680324183856,0.5273680324183856,293468000
2004-09-07,0.538664698600769,0.545142284188572,0.5306813478833126,0.5332423754191757,301957600
2004-09-08,0.5475524067878723,0.5508667199351183,0.5374602382824337,0.5377613612145442,343526400
2004-09-09,0.5377613306045532,0.5467990906794914,0.5314347326303034,0.543786805663833,461339200
2004-09-10,0.5403224229812622,0.5457447478285057,0.5341459583544871,0.53715909847768,328014400
2004-09-13,0.5361047387123108,0.543334757222243,0.5320371399623125,0.5404726056914191,281976800
2004-09-14,0.5345980525016785,0.5355014715187291,0.5239026835185986,0.5308324322955907,254822400
2004-09-15,0.5302292704582214,0.5344470525994365,0.5242047005996657,0.5326401643234361,232668800
2004-09-16,0.5475524067878723,0.5537288710305244,0.528422477693056,0.5302293158443868,501916800
2004-09-17,0.5594522356987,0.5630676709182054,0.5483055613695214,0.5505654660632383,502308800
2004-09-20,0.568038821220398,0.5721055645970591,0.5553856245698807,0.5555357586613796,245000000
2004-09-21,0.5725575089454651,0.585511875018964,0.5642730357744553,0.5686409510848908,386652000
2004-09-22,0.5561389923095703,0.5745156391285348,0.5544813829776644,0.5739133428962216,401688000
2004-09-23,0.5614109039306641,0.564875350265198,0.5562888992205558,0.5579464575961302,397404000
2004-09-24,0.5617121458053589,0.5724066089712397,0.5596032799863616,0.5641221345147068,369488000
2004-09-27,0.5653275847434998,0.5721054894813501,0.5547832555858404,0.5565900934973377,397516000
2004-09-28,0.5730100274085999,0.5767755988161999,0.5641223979924408,0.5642733868824175,353186400
2004-09-29,0.5826498866081238,0.5853619035682014,0.5696955169362706,0.5713522712485775,273509600
2004-09-30,0.5837042331695557,0.5915374508020459,0.5791853785620606,0.5874707079122766,425012000
2004-10-01,0.5824994444847107,0.5903317537705047,0.5811438640958555,0.5892773464289862,465404800
2004-10-04,0.5843073129653931,0.5901817981014211,0.5837041622195523,0.5901817981014211,574084000
2004-10-05,0.5930442214012146,0.5975630775388631,0.5784322895353707,0.5808422791029899,406162400
2004-10-06,0.6121739745140076,0.61398166712669,0.5945497131604152,0.5950018751403849,446303200
2004-10-07,0.5968096852302551,0.6165428162444119,0.5943996960953645,0.6106683294599417,426148800
2004-10-08,0.5883742570877075,0.5990695775563942,0.5850599436085714,0.5959063032121124,359228800
2004-10-11,0.5812943577766418,0.588374241617779,0.5754198707809743,0.5844576823170906,323870400
2004-10-12,0.576775312423706,0.5811440830316801,0.5671344528426658,0.5799386361986016,460191200
2004-10-13,0.5987673997879028,0.5989183885929702,0.583554033264131,0.5855119100770932,1163008000
2004-10-14,0.677548885345459,0.6891476223430537,0.6409448308446789,0.6505857410996481,2768427200
2004-10-15,0.6853818893432617,0.6870385927973425,0.6656488165687663,0.6760429589558743,1031128000
2004-10-18,0.7192751169204712,0.7192751169204712,0.6733313143718478,0.6733313143718478,1200752000
2004-10-19,0.7143042087554932,0.7283129902623786,0.7126465992287955,0.7245473688145352,801992800
2004-10-20,0.7150572538375854,0.7170151309698339,0.7027051809767134,0.7106884828046869,605108000
2004-10-21,0.722136378288269,0.7249985295627599,0.7133997400843501,0.715207483376806,724505600
2004-10-22,0.7141529321670532,0.7180694906380896,0.7082784464157891,0.7161116136371889,483067200
2004-10-25,0.7162619233131409,0.7206306445380279,0.7090318553563648,0.7109897326998387,392644000
2004-10-26,0.7225883603096008,0.7237937568411108,0.7075251271290042,0.7147551431898013,594361600
2004-10-27,0.7576860189437866,0.7625069025989748,0.7256017163746667,0.7307228682469216,1193494400
2004-10-28,0.7861557602882385,0.7866079224025272,0.7456359912711776,0.7528660096797584,864264800
2004-10-29,0.7893189191818237,0.8013698188392586,0.7802811592432244,0.7808834553434101,810219200
2004-11-01,0.7900722026824951,0.8022732866780963,0.7838965936443781,0.7908254876108415,602050400
2004-11-02,0.8058887720108032,0.8146253592806878,0.7893189662561931,0.7893189662561931,729988000
2004-11-03,0.8331536650657654,0.8452037073382872,0.8132695517409955,0.8189939025465837,1204173600
2004-11-04,0.8201987147331238,0.8367685213396793,0.8189941726783128,0.8289362074802543,928625600
2004-11-05,0.8242661952972412,0.8284839270824492,0.7838965701575753,0.8263750611898453,1205047200
2004-11-08,0.8191441297531128,0.8352626255555661,0.8113117673069802,0.8174873757075058,526920800
2004-11-09,0.8141739964485168,0.8217051859980637,0.8040809243516325,0.8168851583176422,475764800
2004-11-10,0.8247182965278625,0.8343583515499947,0.8120651021046648,0.8126673478620063,508676000
2004-11-11,0.8330029249191284,0.8349608022052895,0.816885280887121,0.8277307344601588,407299200
2004-11-12,0.8360150456428528,0.8388771961972036,0.8260738678570699,0.8286340407877153,395701600
2004-11-15,0.8320994973182678,0.8354129559086841,0.8185420260402044,0.8314963966704468,376045600
2004-11-16,0.82757967710495,0.8314962861017108,0.8206507831472158,0.8308939900033733,295103200
2004-11-17,0.8269773721694946,0.8352627018130423,0.8167341654227965,0.8313460928581344,397751200
2004-11-18,0.8343583345413208,0.8352626081867529,0.8177885318601754,0.8179395206706971,459149600
2004-11-19,0.8310449123382568,0.8572547709658922,0.8209518403701174,0.8358649399571951,765279200
2004-11-22,0.9241361618041992,0.9640536199322983,0.872167755633689,0.930914116167539,2568210400
2004-11-23,0.9229310154914856,0.9407061686721323,0.9196175066748968,0.9384463136256936,911450400
2004-11-24,0.9648070931434631,0.9821302337785093,0.9271486776264536,0.9292574933870231,1390788000
2004-11-26,0.9723390936851501,0.9905656525296868,0.9691758199099708,0.9843892390590668,550144000
2004-11-29,1.0309349298477173,1.0479559848845224,1.0154195390478546,1.0386171057230413,1712916800
2004-11-30,1.009997010231018,1.0362076303858763,1.009997010231018,1.0362076303858763,1028518400
2004-12-01,1.021144151687622,1.0235541403450399,0.9982477510623697,1.021144151687622,800553600
2004-12-02,0.9822807908058167,1.007738233360457,0.9739963621937867,0.9961393897278831,987442400
2004-12-03,0.9441707730293274,0.9791173309311498,0.9301620425970551,0.972037395860088,1238848800
2004-12-06,0.9908670783042908,0.9977959739957706,0.9482375362776748,0.9678196308540264,1247920800
2004-12-07,0.9473338723182678,1.005176721870839,0.9423628555249265,0.9931257720687995,1056899200
2004-12-08,0.953208327293396,0.9705313668650969,0.9346806955105508,0.9501959920169089,691902400
2004-12-09,0.9639032483100891,0.9700788548665503,0.9349813823710056,0.9461280037697983,741501600
2004-12-10,0.9813767075538635,0.9949333195054667,0.9745979490641814,0.9795689648802789,775773600
2004-12-13,0.9777613282203674,0.9926743772856057,0.9730914850251267,0.9884566457854015,395040800
2004-12-14,0.9834856986999512,0.9923733745800309,0.9794181009792444,0.9851425031510356,415721600
2004-12-15,0.9830337762832642,0.9860469164952518,0.9739960651448186,0.982732603044214,398361600
2004-12-16,1.0032187700271606,1.0167753836339264,0.9949334409795002,0.996440010709842,1126115200
2004-12-17,0.9789668917655945,1.009846544978544,0.9776112604990435,1.0068334053545596,783496000
2004-12-20,0.9447728395462036,0.9941802251025077,0.9303119009748799,0.9861968731340406,1168126400
2004-12-21,0.9593840837478638,0.9605894806134381,0.9279020780665264,0.9574262062995673,1064414400
2004-12-22,0.9602877497673035,0.9694764937310646,0.9550155624852081,0.9589321191668738,565829600
2004-12-23,0.9642045497894287,0.9678191298821651,0.9580281379414398,0.9602879921193245,245929600
2004-12-27,0.9514002799987793,0.9813766064143922,0.9471825493905563,0.976104418014456,559490400
2004-12-28,0.9667647480964661,0.9678192060136717,0.9346805078653373,0.953509309060589,611755200
2004-12-29,0.9706815481185913,0.9788158383926079,0.9575770456938592,0.9611916265977858,449562400
2004-12-30,0.9761049151420593,0.9795693628191484,0.9673682763799214,0.9762550492527611,345340800
2004-12-31,0.9700791239738464,0.9791169330507605,0.9645058620076952,0.9774602293195958,278588800
2005-01-03,0.9533597826957703,0.9807750021075377,0.942965532067637,0.9758039830435301,691992000
2005-01-04,0.9631502032279968,0.9861967363830892,0.9485383281350938,0.960890348789031,1096810400
2005-01-05,0.9715859889984131,0.9828836560135609,0.9648072278954383,0.9709828380424023,680433600
2005-01-06,0.9723390936851501,0.977761417762628,0.9539615962915928,0.9741460322510083,705555200
2005-01-07,1.0431363582611084,1.0488606602476018,0.97535147190254,0.9791170922185387,2227450400
2005-01-10,1.03876793384552,1.064977831796028,1.0224992601419216,1.0518724303070262,1725309600
2005-01-11,0.9724892377853394,1.041629753167225,0.9661626901697924,1.028073138364562,2611627200
2005-01-12,0.9860469102859497,0.9926746321181923,0.9535096420122762,0.9858959717120039,1919702400
2005-01-13,1.0514222383499146,1.1210149042293096,1.050367880199255,1.1103195796183414,3164716800
2005-01-14,1.0574458837509155,1.0803422769364117,1.042232470769166,1.0581991683694025,1770742400
2005-01-18,1.0642250776290894,1.0649783625567406,1.0205410881382626,1.0521741277252405,1006460000
2005-01-19,1.0526262521743774,1.0764260740525748,1.0506683750260037,1.0618150010283554,751895200
2005-01-20,1.0613629817962646,1.0735648714607902,1.0464507342796696,1.049161896601105,914922400
2005-01-21,1.0618151426315308,1.0785351341441594,1.054434135859292,1.07416726752074,911332800
2005-01-24,1.065881609916687,1.0812467696870303,1.0627183366349968,1.069195922282495,841629600
2005-01-25,1.0853135585784912,1.0972134674157614,1.0685935722488105,1.0750703534044064,969231200
2005-01-26,1.0883266925811768,1.0958578310851361,1.0728112983246656,1.0945023005678196,739496800
2005-01-27,1.0942013263702393,1.098419058330536,1.077782510273408,1.0869704546617527,496227200
2005-01-28,1.1143856048583984,1.1143856048583984,1.091188032082787,1.093899998254203,801612000
2005-01-31,1.158370852470398,1.173283903511547,1.1223699456033918,1.1234244037578165,1681097600
2005-02-01,1.167860507965088,1.1714758927987639,1.1535505105029493,1.1606304422082256,678395200
2005-02-02,1.1994941234588623,1.2037118566008833,1.1702710641831007,1.1741876240480467,1020062400
2005-02-03,1.1720783710479736,1.1964813415351843,1.1648483044769362,1.1915103250972274,731651200
2005-02-04,1.187593936920166,1.1889495684264217,1.1678609057653109,1.1729828619088567,563556000
2005-02-07,1.189100742340088,1.1952763529869497,1.1674097307532694,1.1889497031921619,524456800
2005-02-08,1.2186245918273926,1.225854659195865,1.1868405121671757,1.1910583447615541,890019200
2005-02-09,1.1860878467559814,1.2350440533288445,1.176447785415531,1.2207340452022832,1191456000
2005-02-10,1.1803638935089111,1.194221682591698,1.154756326725423,1.1857862180686032,1093019200
2005-02-11,1.2232944965362549,1.2315790224658958,1.1891005267952213,1.2029583158261363,1201054400
2005-02-14,1.2748104333877563,1.2772204217454024,1.235947334808263,1.2461897350489384,1271463200
2005-02-15,1.331750750541687,1.3418429229804327,1.2954478504464664,1.305389888734984,2312217600
2005-02-16,1.3576594591140747,1.3587138171296627,1.3157831944903804,1.3278341496251516,1639243200
2005-02-17,1.3227125406265259,1.3689566607124581,1.3172894111552071,1.3654922131592249,1518473600
2005-02-18,1.30764901638031,1.3234654844331715,1.2992135533442972,1.3216578421146037,1163254400
2005-02-22,1.2847528457641602,1.3300935431134802,1.2847528457641602,1.2999662663060272,1219293600
2005-02-23,1.3290390968322754,1.3323525050202663,1.2886694163860937,1.3062928261580615,1345181600
2005-02-24,1.3395830392837524,1.3453065356796607,1.3215067178221138,1.332804381026146,1519028000
2005-02-25,1.340486764907837,1.3543453572551714,1.3284358150405895,1.3499766868109735,915510400
2005-02-28,1.3514833450317383,1.359918809373064,1.3243692088508099,1.3460601155608845,651610400
2005-03-01,1.3406378030776978,1.359014497404187,1.3303945954880425,1.3553999160860424,468188000
2005-03-02,1.3291893005371094,1.352386879738712,1.3279847081619172,1.3331058598349632,458161200
2005-03-03,1.258994221687317,1.3379258375194332,1.2418222201875837,1.336721245235458,1411653600
2005-03-04,1.2897237539291382,1.2957483238647067,1.2608018763389004,1.288217184070937,756618800
2005-03-07,1.2879159450531006,1.3029792294573306,1.275865096300674,1.2894217103650512,450632000
2005-03-08,1.2210347652435303,1.270141087748943,1.2080803939811033,1.2623086728009583,1021451200
